height;period;impact;power;direction;directionMin;total_timestamp;datetime_utc
0.65671;4;0.0;0.0;343.80719;330.73813;1633568400;2021-10-07 01:00:00+00:00
0.70909;9;0.3779;30.42598;180.09021;173.679795;1633568400;2021-10-07 01:00:00+00:00
0.58243;5;0.106;1.54543;48.21484;38.86404;1633572000;2021-10-07 02:00:00+00:00
0.43473;9;0.2487;6.88942;90.362;84.23667999999999;1633572000;2021-10-07 02:00:00+00:00
0.15737;8;0.1298;0.43285;139.86755;135.58053999999998;1633572000;2021-10-07 02:00:00+00:00
0.3508;8;0.1376;1.94229;62.5744;59.41128;1633572000;2021-10-07 02:00:00+00:00
0.65671;4;0.0;0.0;343.80719;330.73813;1633572000;2021-10-07 02:00:00+00:00
0.70909;9;0.3779;30.42598;180.09021;173.679795;1633572000;2021-10-07 02:00:00+00:00
0.6837;5;0.0168;0.34044;31.70428;15.10913;1633575600;2021-10-07 03:00:00+00:00
0.4438;8;0.3005;7.83934;88.29932;81.773275;1633575600;2021-10-07 03:00:00+00:00
0.12945;3;0.0;0.0;301.93213;296.73073;1633575600;2021-10-07 03:00:00+00:00
0.32218;8;0.1417;1.80067;61.19128;57.99841;1633575600;2021-10-07 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633575600;2021-10-07 03:00:00+00:00
0.89067;9;0.5178;62.65042;187.01782;176.89192500000001;1633575600;2021-10-07 03:00:00+00:00
0.6837;5;0.0168;0.34044;31.70428;15.10913;1633579200;2021-10-07 04:00:00+00:00
0.4438;8;0.3005;7.83934;88.29932;81.773275;1633579200;2021-10-07 04:00:00+00:00
0.12945;3;0.0;0.0;301.93213;296.73073;1633579200;2021-10-07 04:00:00+00:00
0.32218;8;0.1417;1.80067;61.19128;57.99841;1633579200;2021-10-07 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633579200;2021-10-07 04:00:00+00:00
0.89067;9;0.5178;62.65042;187.01782;176.89192500000001;1633579200;2021-10-07 04:00:00+00:00
0.6837;5;0.0168;0.34044;31.70428;15.10913;1633582800;2021-10-07 05:00:00+00:00
0.4438;8;0.3005;7.83934;88.29932;81.773275;1633582800;2021-10-07 05:00:00+00:00
0.12945;3;0.0;0.0;301.93213;296.73073;1633582800;2021-10-07 05:00:00+00:00
0.32218;8;0.1417;1.80067;61.19128;57.99841;1633582800;2021-10-07 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633582800;2021-10-07 05:00:00+00:00
0.89067;9;0.5178;62.65042;187.01782;176.89192500000001;1633582800;2021-10-07 05:00:00+00:00
0.42433;5;0.0671;0.62884;47.31866;34.601925;1633586400;2021-10-07 06:00:00+00:00
0.45147;8;0.2453;6.5869;87.60126;81.08975;1633586400;2021-10-07 06:00:00+00:00
0.05869;8;0.0658;0.03019;140.0;140.0;1633586400;2021-10-07 06:00:00+00:00
0.27684;7;0.0974;0.78868;59.89081;56.93848;1633586400;2021-10-07 06:00:00+00:00
1.78392;5;0.5058;90.51862;191.75073;179.51203;1633586400;2021-10-07 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633586400;2021-10-07 06:00:00+00:00
0.42433;5;0.0671;0.62884;47.31866;34.601925;1633590000;2021-10-07 07:00:00+00:00
0.45147;8;0.2453;6.5869;87.60126;81.08975;1633590000;2021-10-07 07:00:00+00:00
0.05869;8;0.0658;0.03019;140.0;140.0;1633590000;2021-10-07 07:00:00+00:00
0.27684;7;0.0974;0.78868;59.89081;56.93848;1633590000;2021-10-07 07:00:00+00:00
1.78392;5;0.5058;90.51862;191.75073;179.51203;1633590000;2021-10-07 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633590000;2021-10-07 07:00:00+00:00
0.42433;5;0.0671;0.62884;47.31866;34.601925;1633593600;2021-10-07 08:00:00+00:00
0.45147;8;0.2453;6.5869;87.60126;81.08975;1633593600;2021-10-07 08:00:00+00:00
0.05869;8;0.0658;0.03019;140.0;140.0;1633593600;2021-10-07 08:00:00+00:00
0.27684;7;0.0974;0.78868;59.89081;56.93848;1633593600;2021-10-07 08:00:00+00:00
1.78392;5;0.5058;90.51862;191.75073;179.51203;1633593600;2021-10-07 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633593600;2021-10-07 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633597200;2021-10-07 09:00:00+00:00
0.42206;8;0.2097;4.91078;87.9859;81.605;1633597200;2021-10-07 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633597200;2021-10-07 09:00:00+00:00
0.33724;7;0.0894;1.05772;56.30066;49.77776;1633597200;2021-10-07 09:00:00+00:00
2.30658;7;0.6503;305.31376;186.7121;174.53699;1633597200;2021-10-07 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633597200;2021-10-07 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633600800;2021-10-07 10:00:00+00:00
0.42206;8;0.2097;4.91078;87.9859;81.605;1633600800;2021-10-07 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633600800;2021-10-07 10:00:00+00:00
0.33724;7;0.0894;1.05772;56.30066;49.77776;1633600800;2021-10-07 10:00:00+00:00
2.30658;7;0.6503;305.31376;186.7121;174.53699;1633600800;2021-10-07 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633600800;2021-10-07 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633604400;2021-10-07 11:00:00+00:00
0.42206;8;0.2097;4.91078;87.9859;81.605;1633604400;2021-10-07 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633604400;2021-10-07 11:00:00+00:00
0.33724;7;0.0894;1.05772;56.30066;49.77776;1633604400;2021-10-07 11:00:00+00:00
2.30658;7;0.6503;305.31376;186.7121;174.53699;1633604400;2021-10-07 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633604400;2021-10-07 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633608000;2021-10-07 12:00:00+00:00
0.3493;8;0.1605;2.68002;90.49786;84.71967500000001;1633608000;2021-10-07 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633608000;2021-10-07 12:00:00+00:00
0.2992;8;0.0838;0.82838;62.06372;56.41445;1633608000;2021-10-07 12:00:00+00:00
2.52336;7;0.648;451.58134;182.97003;171.09256000000002;1633608000;2021-10-07 12:00:00+00:00
0.05697;17;0.0779;0.14926;155.21295;150.556655;1633608000;2021-10-07 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633611600;2021-10-07 13:00:00+00:00
0.3493;8;0.1605;2.68002;90.49786;84.71967500000001;1633611600;2021-10-07 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633611600;2021-10-07 13:00:00+00:00
0.2992;8;0.0838;0.82838;62.06372;56.41445;1633611600;2021-10-07 13:00:00+00:00
2.52336;7;0.648;451.58134;182.97003;171.09256000000002;1633611600;2021-10-07 13:00:00+00:00
0.05697;17;0.0779;0.14926;155.21295;150.556655;1633611600;2021-10-07 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633615200;2021-10-07 14:00:00+00:00
0.3493;8;0.1605;2.68002;90.49786;84.71967500000001;1633615200;2021-10-07 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633615200;2021-10-07 14:00:00+00:00
0.2992;8;0.0838;0.82838;62.06372;56.41445;1633615200;2021-10-07 14:00:00+00:00
2.52336;7;0.648;451.58134;182.97003;171.09256000000002;1633615200;2021-10-07 14:00:00+00:00
0.05697;17;0.0779;0.14926;155.21295;150.556655;1633615200;2021-10-07 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633618800;2021-10-07 15:00:00+00:00
0.33373;8;0.1484;2.24691;88.72192;82.70038;1633618800;2021-10-07 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633618800;2021-10-07 15:00:00+00:00
0.25025;7;0.0692;0.46479;61.24365;56.176550000000006;1633618800;2021-10-07 15:00:00+00:00
2.47342;8;0.6699;511.73755;178.77301;167.050995;1633618800;2021-10-07 15:00:00+00:00
0.07392;17;0.0839;0.24744;155.94324;151.205815;1633618800;2021-10-07 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633622400;2021-10-07 16:00:00+00:00
0.33373;8;0.1484;2.24691;88.72192;82.70038;1633622400;2021-10-07 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633622400;2021-10-07 16:00:00+00:00
0.25025;7;0.0692;0.46479;61.24365;56.176550000000006;1633622400;2021-10-07 16:00:00+00:00
2.47342;8;0.6699;511.73755;178.77301;167.050995;1633622400;2021-10-07 16:00:00+00:00
0.07392;17;0.0839;0.24744;155.94324;151.205815;1633622400;2021-10-07 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633626000;2021-10-07 17:00:00+00:00
0.33373;8;0.1484;2.24691;88.72192;82.70038;1633626000;2021-10-07 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633626000;2021-10-07 17:00:00+00:00
0.25025;7;0.0692;0.46479;61.24365;56.176550000000006;1633626000;2021-10-07 17:00:00+00:00
2.47342;8;0.6699;511.73755;178.77301;167.050995;1633626000;2021-10-07 17:00:00+00:00
0.07392;17;0.0839;0.24744;155.94324;151.205815;1633626000;2021-10-07 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633629600;2021-10-07 18:00:00+00:00
0.3973;8;0.1534;3.05963;78.60388;69.968265;1633629600;2021-10-07 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633629600;2021-10-07 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633629600;2021-10-07 18:00:00+00:00
2.36382;8;0.705;530.95418;174.09711;162.78023;1633629600;2021-10-07 18:00:00+00:00
0.094;16;0.0978;0.44826;157.1637;152.370635;1633629600;2021-10-07 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633633200;2021-10-07 19:00:00+00:00
0.3973;8;0.1534;3.05963;78.60388;69.968265;1633633200;2021-10-07 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633633200;2021-10-07 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633633200;2021-10-07 19:00:00+00:00
2.36382;8;0.705;530.95418;174.09711;162.78023;1633633200;2021-10-07 19:00:00+00:00
0.094;16;0.0978;0.44826;157.1637;152.370635;1633633200;2021-10-07 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633636800;2021-10-07 20:00:00+00:00
0.3973;8;0.1534;3.05963;78.60388;69.968265;1633636800;2021-10-07 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633636800;2021-10-07 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633636800;2021-10-07 20:00:00+00:00
2.36382;8;0.705;530.95418;174.09711;162.78023;1633636800;2021-10-07 20:00:00+00:00
0.094;16;0.0978;0.44826;157.1637;152.370635;1633636800;2021-10-07 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633640400;2021-10-07 21:00:00+00:00
0.39302;8;0.1613;3.04932;77.72687;69.05841000000001;1633640400;2021-10-07 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633640400;2021-10-07 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633640400;2021-10-07 21:00:00+00:00
2.25405;9;0.7764;585.99067;171.43713;160.30719;1633640400;2021-10-07 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633640400;2021-10-07 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633644000;2021-10-07 22:00:00+00:00
0.39302;8;0.1613;3.04932;77.72687;69.05841000000001;1633644000;2021-10-07 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633644000;2021-10-07 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633644000;2021-10-07 22:00:00+00:00
2.25405;9;0.7764;585.99067;171.43713;160.30719;1633644000;2021-10-07 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633644000;2021-10-07 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633647600;2021-10-07 23:00:00+00:00
0.39302;8;0.1613;3.04932;77.72687;69.05841000000001;1633647600;2021-10-07 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633647600;2021-10-07 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633647600;2021-10-07 23:00:00+00:00
2.25405;9;0.7764;585.99067;171.43713;160.30719;1633647600;2021-10-07 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633647600;2021-10-07 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633651200;2021-10-08 00:00:00+00:00
0.39875;8;0.1455;2.64598;75.98132;67.32986;1633651200;2021-10-08 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633651200;2021-10-08 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633651200;2021-10-08 00:00:00+00:00
2.20539;10;0.7939;728.85331;168.46533;158.23739;1633651200;2021-10-08 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633651200;2021-10-08 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633654800;2021-10-08 01:00:00+00:00
0.39875;8;0.1455;2.64598;75.98132;67.32986;1633654800;2021-10-08 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633654800;2021-10-08 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633654800;2021-10-08 01:00:00+00:00
2.20539;10;0.7939;728.85331;168.46533;158.23739;1633654800;2021-10-08 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633654800;2021-10-08 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633658400;2021-10-08 02:00:00+00:00
0.39875;8;0.1455;2.64598;75.98132;67.32986;1633658400;2021-10-08 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633658400;2021-10-08 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633658400;2021-10-08 02:00:00+00:00
2.20539;10;0.7939;728.85331;168.46533;158.23739;1633658400;2021-10-08 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633658400;2021-10-08 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633662000;2021-10-08 03:00:00+00:00
0.4181;7;0.1387;2.62184;75.00537;66.270635;1633662000;2021-10-08 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633662000;2021-10-08 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633662000;2021-10-08 03:00:00+00:00
2.24018;11;0.8049;900.57351;166.39545;156.78561000000002;1633662000;2021-10-08 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633662000;2021-10-08 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633665600;2021-10-08 04:00:00+00:00
0.4181;7;0.1387;2.62184;75.00537;66.270635;1633665600;2021-10-08 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633665600;2021-10-08 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633665600;2021-10-08 04:00:00+00:00
2.24018;11;0.8049;900.57351;166.39545;156.78561000000002;1633665600;2021-10-08 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633665600;2021-10-08 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633669200;2021-10-08 05:00:00+00:00
0.4181;7;0.1387;2.62184;75.00537;66.270635;1633669200;2021-10-08 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633669200;2021-10-08 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633669200;2021-10-08 05:00:00+00:00
2.24018;11;0.8049;900.57351;166.39545;156.78561000000002;1633669200;2021-10-08 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633669200;2021-10-08 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633672800;2021-10-08 06:00:00+00:00
0.43129;7;0.1425;2.78123;73.94617;65.26852;1633672800;2021-10-08 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633672800;2021-10-08 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633672800;2021-10-08 06:00:00+00:00
2.13308;11;0.8006;872.29667;166.10089;156.323835;1633672800;2021-10-08 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633672800;2021-10-08 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633676400;2021-10-08 07:00:00+00:00
0.43129;7;0.1425;2.78123;73.94617;65.26852;1633676400;2021-10-08 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633676400;2021-10-08 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633676400;2021-10-08 07:00:00+00:00
2.13308;11;0.8006;872.29667;166.10089;156.323835;1633676400;2021-10-08 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633676400;2021-10-08 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633680000;2021-10-08 08:00:00+00:00
0.43129;7;0.1425;2.78123;73.94617;65.26852;1633680000;2021-10-08 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633680000;2021-10-08 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633680000;2021-10-08 08:00:00+00:00
2.13308;11;0.8006;872.29667;166.10089;156.323835;1633680000;2021-10-08 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633680000;2021-10-08 08:00:00+00:00
0.24951;10;0.1267;1.62323;89.83221;83.867115;1633683600;2021-10-08 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633683600;2021-10-08 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633683600;2021-10-08 09:00:00+00:00
0.3627;7;0.1002;1.32087;65.24994;58.91584999999999;1633683600;2021-10-08 09:00:00+00:00
1.9515;11;0.7313;652.58083;166.68732;156.42255;1633683600;2021-10-08 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633683600;2021-10-08 09:00:00+00:00
0.24951;10;0.1267;1.62323;89.83221;83.867115;1633687200;2021-10-08 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633687200;2021-10-08 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633687200;2021-10-08 10:00:00+00:00
0.3627;7;0.1002;1.32087;65.24994;58.91584999999999;1633687200;2021-10-08 10:00:00+00:00
1.9515;11;0.7313;652.58083;166.68732;156.42255;1633687200;2021-10-08 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633687200;2021-10-08 10:00:00+00:00
0.24951;10;0.1267;1.62323;89.83221;83.867115;1633690800;2021-10-08 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633690800;2021-10-08 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633690800;2021-10-08 11:00:00+00:00
0.3627;7;0.1002;1.32087;65.24994;58.91584999999999;1633690800;2021-10-08 11:00:00+00:00
1.9515;11;0.7313;652.58083;166.68732;156.42255;1633690800;2021-10-08 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633690800;2021-10-08 11:00:00+00:00
0.28819;10;0.1454;2.44282;88.2005;82.23209;1633694400;2021-10-08 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633694400;2021-10-08 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633694400;2021-10-08 12:00:00+00:00
0.34237;7;0.0964;1.05357;63.91644;57.9704;1633694400;2021-10-08 12:00:00+00:00
1.82269;11;0.7153;556.37279;166.7262;156.02707;1633694400;2021-10-08 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633694400;2021-10-08 12:00:00+00:00
0.28819;10;0.1454;2.44282;88.2005;82.23209;1633698000;2021-10-08 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633698000;2021-10-08 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633698000;2021-10-08 13:00:00+00:00
0.34237;7;0.0964;1.05357;63.91644;57.9704;1633698000;2021-10-08 13:00:00+00:00
1.82269;11;0.7153;556.37279;166.7262;156.02707;1633698000;2021-10-08 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633698000;2021-10-08 13:00:00+00:00
0.28819;10;0.1454;2.44282;88.2005;82.23209;1633701600;2021-10-08 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633701600;2021-10-08 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633701600;2021-10-08 14:00:00+00:00
0.34237;7;0.0964;1.05357;63.91644;57.9704;1633701600;2021-10-08 14:00:00+00:00
1.82269;11;0.7153;556.37279;166.7262;156.02707;1633701600;2021-10-08 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633701600;2021-10-08 14:00:00+00:00
0.29351;10;0.1484;2.54583;88.41724;82.279825;1633705200;2021-10-08 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633705200;2021-10-08 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633705200;2021-10-08 15:00:00+00:00
0.33752;7;0.0981;1.12781;64.9718;58.892755;1633705200;2021-10-08 15:00:00+00:00
1.75849;11;0.7102;530.98091;166.13306;154.95465000000002;1633705200;2021-10-08 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633705200;2021-10-08 15:00:00+00:00
0.29351;10;0.1484;2.54583;88.41724;82.279825;1633708800;2021-10-08 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633708800;2021-10-08 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633708800;2021-10-08 16:00:00+00:00
0.33752;7;0.0981;1.12781;64.9718;58.892755;1633708800;2021-10-08 16:00:00+00:00
1.75849;11;0.7102;530.98091;166.13306;154.95465000000002;1633708800;2021-10-08 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633708800;2021-10-08 16:00:00+00:00
0.29351;10;0.1484;2.54583;88.41724;82.279825;1633712400;2021-10-08 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633712400;2021-10-08 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633712400;2021-10-08 17:00:00+00:00
0.33752;7;0.0981;1.12781;64.9718;58.892755;1633712400;2021-10-08 17:00:00+00:00
1.75849;11;0.7102;530.98091;166.13306;154.95465000000002;1633712400;2021-10-08 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633712400;2021-10-08 17:00:00+00:00
0.29907;10;0.1507;2.60694;88.46014;82.375405;1633716000;2021-10-08 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633716000;2021-10-08 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633716000;2021-10-08 18:00:00+00:00
0.32797;7;0.0958;1.00606;64.49084;58.07880000000001;1633716000;2021-10-08 18:00:00+00:00
1.73134;11;0.7098;519.70096;164.65033;152.062555;1633716000;2021-10-08 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633716000;2021-10-08 18:00:00+00:00
0.29907;10;0.1507;2.60694;88.46014;82.375405;1633719600;2021-10-08 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633719600;2021-10-08 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633719600;2021-10-08 19:00:00+00:00
0.32797;7;0.0958;1.00606;64.49084;58.07880000000001;1633719600;2021-10-08 19:00:00+00:00
1.73134;11;0.7098;519.70096;164.65033;152.062555;1633719600;2021-10-08 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633719600;2021-10-08 19:00:00+00:00
0.29907;10;0.1507;2.60694;88.46014;82.375405;1633723200;2021-10-08 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633723200;2021-10-08 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633723200;2021-10-08 20:00:00+00:00
0.32797;7;0.0958;1.00606;64.49084;58.07880000000001;1633723200;2021-10-08 20:00:00+00:00
1.73134;11;0.7098;519.70096;164.65033;152.062555;1633723200;2021-10-08 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633723200;2021-10-08 20:00:00+00:00
0.28938;10;0.1456;2.29522;87.67505;81.849605;1633726800;2021-10-08 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633726800;2021-10-08 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633726800;2021-10-08 21:00:00+00:00
0.29934;7;0.09;0.82688;64.89978;59.64588500000001;1633726800;2021-10-08 21:00:00+00:00
1.7274;11;0.7209;514.86132;162.36536;148.17701;1633726800;2021-10-08 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633726800;2021-10-08 21:00:00+00:00
0.28938;10;0.1456;2.29522;87.67505;81.849605;1633730400;2021-10-08 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633730400;2021-10-08 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633730400;2021-10-08 22:00:00+00:00
0.29934;7;0.09;0.82688;64.89978;59.64588500000001;1633730400;2021-10-08 22:00:00+00:00
1.7274;11;0.7209;514.86132;162.36536;148.17701;1633730400;2021-10-08 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633730400;2021-10-08 22:00:00+00:00
0.28938;10;0.1456;2.29522;87.67505;81.849605;1633734000;2021-10-08 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633734000;2021-10-08 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633734000;2021-10-08 23:00:00+00:00
0.29934;7;0.09;0.82688;64.89978;59.64588500000001;1633734000;2021-10-08 23:00:00+00:00
1.7274;11;0.7209;514.86132;162.36536;148.17701;1633734000;2021-10-08 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633734000;2021-10-08 23:00:00+00:00
0.26734;10;0.1388;1.90053;88.67578;83.486725;1633737600;2021-10-09 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633737600;2021-10-09 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633737600;2021-10-09 00:00:00+00:00
0.29379;7;0.09;0.80863;65.79285;60.652370000000005;1633737600;2021-10-09 00:00:00+00:00
1.73095;11;0.7271;512.47213;160.61627;146.11982999999998;1633737600;2021-10-09 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633737600;2021-10-09 00:00:00+00:00
0.26734;10;0.1388;1.90053;88.67578;83.486725;1633741200;2021-10-09 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633741200;2021-10-09 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633741200;2021-10-09 01:00:00+00:00
0.29379;7;0.09;0.80863;65.79285;60.652370000000005;1633741200;2021-10-09 01:00:00+00:00
1.73095;11;0.7271;512.47213;160.61627;146.11982999999998;1633741200;2021-10-09 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633741200;2021-10-09 01:00:00+00:00
0.26734;10;0.1388;1.90053;88.67578;83.486725;1633744800;2021-10-09 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633744800;2021-10-09 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633744800;2021-10-09 02:00:00+00:00
0.29379;7;0.09;0.80863;65.79285;60.652370000000005;1633744800;2021-10-09 02:00:00+00:00
1.73095;11;0.7271;512.47213;160.61627;146.11982999999998;1633744800;2021-10-09 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633744800;2021-10-09 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1633748400;2021-10-09 03:00:00+00:00
